service_date,line,estimated_boardings,ObjectId
2021/07/23 04:00:00+00,Framingham/Worcester,3366,3536
2021/07/23 04:00:00+00,Franklin/Foxboro,2452,3537
2021/07/23 04:00:00+00,Middleborough/Lakeville,1329,3538
2021/07/23 04:00:00+00,Lowell,2925,3539
2021/07/23 04:00:00+00,Haverhill,2183,3540
2021/07/23 04:00:00+00,Kingston,1130,3541
2021/07/23 04:00:00+00,Needham,1074,3542
2021/07/23 04:00:00+00,Fitchburg,2054,3543
2021/07/23 04:00:00+00,Greenbush,833,3544
2021/07/23 04:00:00+00,Fairmount,911,3545
2021/07/24 04:00:00+00,Providence/Stoughton,2382,3546
2021/07/24 04:00:00+00,Newburyport/Rockport,6038,3547
2021/07/10 04:00:00+00,Kingston,587,3548
2021/07/10 04:00:00+00,Needham,360,3549
2021/07/10 04:00:00+00,Fitchburg,858,3550
2021/07/10 04:00:00+00,Greenbush,320,3551
2021/07/10 04:00:00+00,Fairmount,384,3552
2021/07/11 04:00:00+00,Providence/Stoughton,2735,3553
2021/07/11 04:00:00+00,Newburyport/Rockport,2750,3554
2021/07/11 04:00:00+00,Framingham/Worcester,1947,3555
2021/07/11 04:00:00+00,Franklin/Foxboro,887,3556
2021/07/11 04:00:00+00,Middleborough/Lakeville,971,3557
2021/07/11 04:00:00+00,Lowell,1028,3558
2021/07/11 04:00:00+00,Haverhill,788,3559
2021/07/11 04:00:00+00,Kingston,549,3560
2021/07/18 04:00:00+00,Greenbush,467,3561
2021/07/18 04:00:00+00,Fairmount,299,3562
2021/07/19 04:00:00+00,Providence/Stoughton,6005,3563
2021/07/19 04:00:00+00,Newburyport/Rockport,5180,3564
2021/07/19 04:00:00+00,Framingham/Worcester,3274,3565
2021/07/19 04:00:00+00,Franklin/Foxboro,2841,3566
2021/07/19 04:00:00+00,Middleborough/Lakeville,1575,3567
2021/07/26 04:00:00+00,Greenbush,778,3568
2021/07/19 04:00:00+00,Lowell,2322,3569
2021/07/15 04:00:00+00,Needham,1625,3570
2021/07/26 04:00:00+00,Fairmount,929,3571
2021/07/19 04:00:00+00,Haverhill,2116,3572
2021/08/01 04:00:00+00,Framingham/Worcester,960,3573
2021/07/15 04:00:00+00,Fitchburg,2883,3574
2021/07/27 04:00:00+00,Providence/Stoughton,5523,3575
2021/07/19 04:00:00+00,Kingston,1111,3576
2021/08/01 04:00:00+00,Franklin/Foxboro,453,3577
2021/07/27 04:00:00+00,Newburyport/Rockport,6258,3578
2021/07/19 04:00:00+00,Needham,1010,3579
2021/08/01 04:00:00+00,Middleborough/Lakeville,793,3580
2021/07/27 04:00:00+00,Framingham/Worcester,3597,3581
2021/07/19 04:00:00+00,Fitchburg,2078,3582
2021/08/01 04:00:00+00,Lowell,644,3583
2021/07/27 04:00:00+00,Franklin/Foxboro,1719,3584
2021/07/19 04:00:00+00,Greenbush,1214,3585
2021/08/01 04:00:00+00,Haverhill,689,3586
2021/07/27 04:00:00+00,Middleborough/Lakeville,1871,3587
2021/07/19 04:00:00+00,Fairmount,932,3588
2021/07/27 04:00:00+00,Lowell,2696,3589
2021/07/27 04:00:00+00,Haverhill,2141,3590
2021/07/27 04:00:00+00,Kingston,1431,3591
2021/07/27 04:00:00+00,Needham,1126,3592
2021/07/27 04:00:00+00,Fitchburg,2062,3593
2021/07/27 04:00:00+00,Greenbush,836,3594
2021/07/27 04:00:00+00,Fairmount,863,3595
2021/07/28 04:00:00+00,Providence/Stoughton,6187,3596
2021/07/28 04:00:00+00,Newburyport/Rockport,5833,3597
2021/07/28 04:00:00+00,Framingham/Worcester,3361,3598
2021/07/28 04:00:00+00,Franklin/Foxboro,2620,3599
2021/07/28 04:00:00+00,Middleborough/Lakeville,1457,3600
2021/08/09 04:00:00+00,Fairmount,1078,3601
2021/08/26 04:00:00+00,Kingston,1697,3602
2021/08/26 04:00:00+00,Needham,1356,3603
2021/08/10 04:00:00+00,Providence/Stoughton,7044,3604
2021/08/26 04:00:00+00,Fitchburg,2989,3605
2021/08/10 04:00:00+00,Newburyport/Rockport,5012,3606
2021/08/26 04:00:00+00,Greenbush,1232,3607
2021/08/10 04:00:00+00,Framingham/Worcester,4261,3608
2021/08/26 04:00:00+00,Fairmount,1361,3609
2021/08/14 04:00:00+00,Newburyport/Rockport,3491,3610
2021/08/22 04:00:00+00,Lowell,780,3611
2021/08/10 04:00:00+00,Franklin/Foxboro,3387,3612
2021/08/27 04:00:00+00,Providence/Stoughton,7961,3613
2021/08/30 04:00:00+00,Fitchburg,2748,3614
2021/09/08 04:00:00+00,Newburyport/Rockport,7876,3615
2021/08/14 04:00:00+00,Framingham/Worcester,3111,3616
2021/08/18 04:00:00+00,Franklin/Foxboro,2264,3617
2021/09/03 04:00:00+00,Fairmount,1349,3618
2021/08/22 04:00:00+00,Haverhill,563,3619
2021/08/10 04:00:00+00,Middleborough/Lakeville,2083,3620
2021/08/27 04:00:00+00,Newburyport/Rockport,7461,3621
2021/08/30 04:00:00+00,Greenbush,1496,3622
2021/09/08 04:00:00+00,Framingham/Worcester,4663,3623
2021/08/14 04:00:00+00,Franklin/Foxboro,1077,3624
2021/08/18 04:00:00+00,Middleborough/Lakeville,2026,3625
2021/09/04 04:00:00+00,Providence/Stoughton,3081,3626
2021/08/22 04:00:00+00,Kingston,266,3627
2021/08/10 04:00:00+00,Lowell,2808,3628
2021/08/27 04:00:00+00,Framingham/Worcester,3976,3629
2021/08/30 04:00:00+00,Fairmount,1327,3630
2021/09/08 04:00:00+00,Franklin/Foxboro,3937,3631
2021/08/14 04:00:00+00,Middleborough/Lakeville,953,3632
2021/08/18 04:00:00+00,Lowell,2648,3633
2021/09/04 04:00:00+00,Newburyport/Rockport,6218,3634
2021/08/22 04:00:00+00,Needham,75,3635
2021/08/10 04:00:00+00,Haverhill,2504,3636
2021/08/27 04:00:00+00,Franklin/Foxboro,2761,3637
2021/08/31 04:00:00+00,Providence/Stoughton,8004,3638
2021/08/31 04:00:00+00,Newburyport/Rockport,5932,3639
2021/08/31 04:00:00+00,Framingham/Worcester,4132,3640
2021/08/31 04:00:00+00,Franklin/Foxboro,3434,3641
2021/08/31 04:00:00+00,Middleborough/Lakeville,2310,3642
2021/08/31 04:00:00+00,Lowell,3115,3643
2021/08/31 04:00:00+00,Haverhill,2905,3644
2021/08/31 04:00:00+00,Kingston,2066,3645
2021/08/31 04:00:00+00,Needham,1352,3646
2021/08/31 04:00:00+00,Fitchburg,3170,3647
2021/08/31 04:00:00+00,Greenbush,1372,3648
2021/08/31 04:00:00+00,Fairmount,1308,3649
2021/09/01 04:00:00+00,Providence/Stoughton,7817,3650
2021/09/01 04:00:00+00,Newburyport/Rockport,5449,3651
2021/09/01 04:00:00+00,Framingham/Worcester,3790,3652
2021/09/01 04:00:00+00,Franklin/Foxboro,3553,3653
2021/09/01 04:00:00+00,Middleborough/Lakeville,2038,3654
2021/09/01 04:00:00+00,Lowell,2990,3655
2021/09/01 04:00:00+00,Haverhill,2598,3656
2021/09/01 04:00:00+00,Kingston,1690,3657
2021/09/01 04:00:00+00,Needham,1099,3658
2021/09/01 04:00:00+00,Fitchburg,3015,3659
2021/09/01 04:00:00+00,Greenbush,1311,3660
2021/09/01 04:00:00+00,Fairmount,1230,3661
2021/09/02 04:00:00+00,Providence/Stoughton,7858,3662
2021/09/02 04:00:00+00,Newburyport/Rockport,6235,3663
2021/09/02 04:00:00+00,Framingham/Worcester,4100,3664
2021/09/02 04:00:00+00,Franklin/Foxboro,3221,3665
2021/09/02 04:00:00+00,Middleborough/Lakeville,1940,3666
2021/09/02 04:00:00+00,Lowell,3270,3667
2021/09/02 04:00:00+00,Haverhill,2855,3668
2021/09/02 04:00:00+00,Kingston,2040,3669
2021/09/02 04:00:00+00,Needham,1395,3670
2021/09/02 04:00:00+00,Fitchburg,2840,3671
2021/09/02 04:00:00+00,Greenbush,1399,3672
2021/09/02 04:00:00+00,Fairmount,1138,3673
2021/09/03 04:00:00+00,Providence/Stoughton,7539,3674
2021/09/03 04:00:00+00,Newburyport/Rockport,6731,3675
2021/09/03 04:00:00+00,Framingham/Worcester,4422,3676
2021/09/03 04:00:00+00,Franklin/Foxboro,3210,3677
2021/09/03 04:00:00+00,Middleborough/Lakeville,2406,3678
2021/09/03 04:00:00+00,Lowell,3231,3679
2021/09/03 04:00:00+00,Haverhill,2761,3680
2021/09/03 04:00:00+00,Kingston,1956,3681
2021/09/03 04:00:00+00,Needham,1327,3682
2021/09/03 04:00:00+00,Fitchburg,2778,3683
2021/09/03 04:00:00+00,Greenbush,1179,3684
2021/08/27 04:00:00+00,Middleborough/Lakeville,1997,3685
2021/08/27 04:00:00+00,Lowell,3416,3686
2021/08/27 04:00:00+00,Haverhill,2820,3687
2021/08/27 04:00:00+00,Kingston,1498,3688
2021/08/27 04:00:00+00,Needham,1190,3689
2021/08/27 04:00:00+00,Fitchburg,2762,3690
2021/08/27 04:00:00+00,Greenbush,1207,3691
2021/08/27 04:00:00+00,Fairmount,1211,3692
2021/08/28 04:00:00+00,Providence/Stoughton,2648,3693
2021/08/28 04:00:00+00,Newburyport/Rockport,5446,3694
2021/08/28 04:00:00+00,Framingham/Worcester,2755,3695
2021/08/28 04:00:00+00,Franklin/Foxboro,824,3696
2021/08/28 04:00:00+00,Middleborough/Lakeville,1189,3697
2021/08/28 04:00:00+00,Lowell,1621,3698
2021/08/28 04:00:00+00,Haverhill,1041,3699
2021/08/28 04:00:00+00,Kingston,445,3700
2021/08/28 04:00:00+00,Needham,367,3701
2021/08/28 04:00:00+00,Fitchburg,1269,3702
2021/08/28 04:00:00+00,Greenbush,337,3703
2021/08/28 04:00:00+00,Fairmount,398,3704
2021/08/29 04:00:00+00,Providence/Stoughton,1956,3705
2021/08/29 04:00:00+00,Newburyport/Rockport,3586,3706
2021/08/29 04:00:00+00,Framingham/Worcester,2130,3707
2021/08/29 04:00:00+00,Franklin/Foxboro,747,3708
2021/08/29 04:00:00+00,Middleborough/Lakeville,688,3709
2021/08/29 04:00:00+00,Lowell,1022,3710
2021/08/29 04:00:00+00,Haverhill,831,3711
2021/08/29 04:00:00+00,Kingston,530,3712
2021/08/29 04:00:00+00,Needham,239,3713
2021/08/29 04:00:00+00,Fitchburg,889,3714
2021/08/29 04:00:00+00,Greenbush,252,3715
2021/08/29 04:00:00+00,Fairmount,397,3716
2021/08/30 04:00:00+00,Providence/Stoughton,7959,3717
2021/08/30 04:00:00+00,Newburyport/Rockport,6276,3718
2021/08/14 04:00:00+00,Lowell,1329,3719
2021/08/30 04:00:00+00,Framingham/Worcester,4148,3720
2021/08/14 04:00:00+00,Haverhill,847,3721
2021/08/30 04:00:00+00,Franklin/Foxboro,2968,3722
2021/08/14 04:00:00+00,Kingston,491,3723
2021/08/30 04:00:00+00,Middleborough/Lakeville,2371,3724
2021/08/14 04:00:00+00,Needham,127,3725
2021/08/30 04:00:00+00,Lowell,3019,3726
2021/08/14 04:00:00+00,Fitchburg,1039,3727
2021/08/30 04:00:00+00,Haverhill,2517,3728
2021/08/14 04:00:00+00,Greenbush,371,3729
2021/08/30 04:00:00+00,Kingston,2053,3730
2021/08/14 04:00:00+00,Fairmount,396,3731
2021/08/30 04:00:00+00,Needham,1385,3732
2021/08/15 04:00:00+00,Providence/Stoughton,3025,3733
2021/08/15 04:00:00+00,Newburyport/Rockport,3561,3734
2021/08/15 04:00:00+00,Framingham/Worcester,1802,3735
2021/08/15 04:00:00+00,Franklin/Foxboro,692,3736
2021/08/15 04:00:00+00,Middleborough/Lakeville,843,3737
2021/08/15 04:00:00+00,Lowell,1113,3738
2021/08/15 04:00:00+00,Haverhill,604,3739
2021/08/15 04:00:00+00,Kingston,405,3740
2021/08/15 04:00:00+00,Needham,367,3741
2021/08/15 04:00:00+00,Fitchburg,783,3742
2021/08/15 04:00:00+00,Greenbush,186,3743
2021/08/15 04:00:00+00,Fairmount,351,3744
2021/08/16 04:00:00+00,Providence/Stoughton,7728,3745
2021/08/16 04:00:00+00,Newburyport/Rockport,5499,3746
2021/08/16 04:00:00+00,Framingham/Worcester,4276,3747
2021/08/16 04:00:00+00,Franklin/Foxboro,2976,3748
2021/08/16 04:00:00+00,Middleborough/Lakeville,1190,3749
2021/08/16 04:00:00+00,Lowell,2562,3750
2021/08/16 04:00:00+00,Haverhill,2321,3751
2021/08/16 04:00:00+00,Kingston,1687,3752
2021/08/16 04:00:00+00,Needham,1201,3753
2021/08/16 04:00:00+00,Fitchburg,2285,3754
2021/08/16 04:00:00+00,Greenbush,943,3755
2021/08/16 04:00:00+00,Fairmount,942,3756
2021/08/17 04:00:00+00,Providence/Stoughton,6246,3757
2021/08/17 04:00:00+00,Newburyport/Rockport,5505,3758
2021/08/17 04:00:00+00,Framingham/Worcester,4411,3759
2021/08/17 04:00:00+00,Franklin/Foxboro,3508,3760
2021/08/17 04:00:00+00,Middleborough/Lakeville,1923,3761
2021/08/17 04:00:00+00,Lowell,3484,3762
2021/08/17 04:00:00+00,Haverhill,2524,3763
2021/08/17 04:00:00+00,Kingston,1128,3764
2021/08/17 04:00:00+00,Needham,957,3765
2021/08/17 04:00:00+00,Fitchburg,2845,3766
2021/08/17 04:00:00+00,Greenbush,1237,3767
2021/08/17 04:00:00+00,Fairmount,1189,3768
2021/08/18 04:00:00+00,Providence/Stoughton,6108,3769
2021/08/18 04:00:00+00,Newburyport/Rockport,6061,3770
2021/08/18 04:00:00+00,Framingham/Worcester,3714,3771
2021/09/08 04:00:00+00,Middleborough/Lakeville,3256,3772
2021/08/10 04:00:00+00,Kingston,1690,3773
2021/09/04 04:00:00+00,Framingham/Worcester,4099,3774
2021/08/18 04:00:00+00,Haverhill,2520,3775
2021/08/22 04:00:00+00,Fitchburg,565,3776
2021/08/18 04:00:00+00,Kingston,1318,3777
2021/08/10 04:00:00+00,Needham,1170,3778
2021/09/04 04:00:00+00,Franklin/Foxboro,567,3779
2021/08/18 04:00:00+00,Needham,947,3780
2021/08/22 04:00:00+00,Greenbush,272,3781
2021/08/10 04:00:00+00,Fitchburg,2057,3782
2021/09/08 04:00:00+00,Lowell,3826,3783
2021/09/04 04:00:00+00,Middleborough/Lakeville,1391,3784
2021/08/18 04:00:00+00,Fitchburg,2985,3785
2021/08/22 04:00:00+00,Fairmount,636,3786
2021/08/10 04:00:00+00,Greenbush,1123,3787
2021/09/08 04:00:00+00,Haverhill,2362,3788
2021/09/04 04:00:00+00,Lowell,1681,3789
2021/08/18 04:00:00+00,Greenbush,1029,3790
2021/08/23 04:00:00+00,Providence/Stoughton,7176,3791
2021/08/10 04:00:00+00,Fairmount,1205,3792
2021/09/08 04:00:00+00,Kingston,2255,3793
2021/09/04 04:00:00+00,Haverhill,1112,3794
2021/08/18 04:00:00+00,Fairmount,896,3795
2021/08/23 04:00:00+00,Newburyport/Rockport,5915,3796
2021/08/11 04:00:00+00,Providence/Stoughton,6687,3797
2021/09/08 04:00:00+00,Needham,1508,3798
2021/09/04 04:00:00+00,Kingston,427,3799
2021/08/19 04:00:00+00,Providence/Stoughton,7015,3800
2021/08/23 04:00:00+00,Framingham/Worcester,4632,3801
2021/08/11 04:00:00+00,Newburyport/Rockport,4612,3802
2021/09/08 04:00:00+00,Fitchburg,3228,3803
2021/09/04 04:00:00+00,Needham,371,3804
2021/08/19 04:00:00+00,Newburyport/Rockport,5308,3805
2021/08/23 04:00:00+00,Franklin/Foxboro,3202,3806
2021/08/11 04:00:00+00,Framingham/Worcester,3850,3807
2021/09/08 04:00:00+00,Greenbush,1885,3808
2021/09/04 04:00:00+00,Fitchburg,1177,3809
2021/08/19 04:00:00+00,Framingham/Worcester,3075,3810
2021/08/23 04:00:00+00,Middleborough/Lakeville,2066,3811
2021/08/11 04:00:00+00,Franklin/Foxboro,3445,3812
2021/09/08 04:00:00+00,Fairmount,1480,3813
2021/09/04 04:00:00+00,Greenbush,355,3814
2021/08/19 04:00:00+00,Franklin/Foxboro,2581,3815
2021/08/23 04:00:00+00,Lowell,3447,3816
2021/08/11 04:00:00+00,Middleborough/Lakeville,2007,3817
2021/09/09 04:00:00+00,Providence/Stoughton,8574,3818
2021/09/04 04:00:00+00,Fairmount,311,3819
2021/08/19 04:00:00+00,Middleborough/Lakeville,1680,3820
2021/08/23 04:00:00+00,Haverhill,2502,3821
2021/08/11 04:00:00+00,Lowell,2628,3822
2021/09/09 04:00:00+00,Newburyport/Rockport,6499,3823
2021/09/05 04:00:00+00,Providence/Stoughton,3048,3824
2021/08/19 04:00:00+00,Lowell,3066,3825
2021/08/23 04:00:00+00,Kingston,1506,3826
2021/08/11 04:00:00+00,Haverhill,2769,3827
2021/09/09 04:00:00+00,Framingham/Worcester,5623,3828
2021/09/05 04:00:00+00,Newburyport/Rockport,4400,3829
2021/08/19 04:00:00+00,Haverhill,2095,3830
2021/08/23 04:00:00+00,Needham,1223,3831
2021/08/11 04:00:00+00,Kingston,1481,3832
2021/09/09 04:00:00+00,Franklin/Foxboro,3781,3833
2021/09/05 04:00:00+00,Framingham/Worcester,2634,3834
2021/08/19 04:00:00+00,Kingston,1524,3835
2021/08/23 04:00:00+00,Fitchburg,2650,3836
2021/08/11 04:00:00+00,Needham,1196,3837
2021/09/09 04:00:00+00,Middleborough/Lakeville,3095,3838
2021/09/05 04:00:00+00,Franklin/Foxboro,543,3839
2021/08/19 04:00:00+00,Needham,1193,3840
2021/08/23 04:00:00+00,Greenbush,1251,3841
2021/08/11 04:00:00+00,Fitchburg,2239,3842
2021/09/09 04:00:00+00,Lowell,3702,3843
2021/09/05 04:00:00+00,Middleborough/Lakeville,1054,3844
2021/08/19 04:00:00+00,Fitchburg,2769,3845
2021/08/23 04:00:00+00,Fairmount,967,3846
2021/08/11 04:00:00+00,Greenbush,747,3847
2021/09/09 04:00:00+00,Haverhill,2116,3848
2021/09/05 04:00:00+00,Lowell,835,3849
2021/08/19 04:00:00+00,Greenbush,1213,3850
2021/08/24 04:00:00+00,Providence/Stoughton,7152,3851
2021/08/11 04:00:00+00,Fairmount,672,3852
2021/09/09 04:00:00+00,Kingston,2580,3853
2021/09/05 04:00:00+00,Haverhill,1021,3854
2021/08/19 04:00:00+00,Fairmount,900,3855
2021/08/24 04:00:00+00,Newburyport/Rockport,7395,3856
2021/08/12 04:00:00+00,Providence/Stoughton,7065,3857
2021/09/09 04:00:00+00,Needham,2012,3858
2021/09/05 04:00:00+00,Kingston,586,3859
2021/08/12 04:00:00+00,Newburyport/Rockport,5776,3860
2021/09/09 04:00:00+00,Fitchburg,3177,3861
2021/09/05 04:00:00+00,Needham,256,3862
2021/08/24 04:00:00+00,Framingham/Worcester,4477,3863
2021/08/20 04:00:00+00,Providence/Stoughton,6235,3864
2021/09/05 04:00:00+00,Fitchburg,978,3865
2021/08/20 04:00:00+00,Newburyport/Rockport,4984,3866
2021/08/24 04:00:00+00,Franklin/Foxboro,3569,3867
2021/09/05 04:00:00+00,Greenbush,272,3868
2021/08/12 04:00:00+00,Framingham/Worcester,3993,3869
2021/08/20 04:00:00+00,Framingham/Worcester,3289,3870
2021/08/24 04:00:00+00,Middleborough/Lakeville,2408,3871
2021/09/09 04:00:00+00,Greenbush,1783,3872
2021/09/05 04:00:00+00,Fairmount,359,3873
2021/08/12 04:00:00+00,Franklin/Foxboro,2777,3874
2021/08/20 04:00:00+00,Franklin/Foxboro,2282,3875
2021/08/24 04:00:00+00,Lowell,3830,3876
2021/09/09 04:00:00+00,Fairmount,1459,3877
2021/09/06 04:00:00+00,Providence/Stoughton,2347,3878
2021/08/12 04:00:00+00,Middleborough/Lakeville,1908,3879
2021/08/20 04:00:00+00,Middleborough/Lakeville,1838,3880
2021/08/24 04:00:00+00,Haverhill,3033,3881
2021/09/10 04:00:00+00,Providence/Stoughton,8887,3882
2021/09/06 04:00:00+00,Newburyport/Rockport,4058,3883
2021/08/12 04:00:00+00,Lowell,2368,3884
2021/08/20 04:00:00+00,Lowell,2739,3885
2021/08/24 04:00:00+00,Kingston,2037,3886
2021/09/10 04:00:00+00,Newburyport/Rockport,7248,3887
2021/09/06 04:00:00+00,Framingham/Worcester,2381,3888
2021/08/12 04:00:00+00,Haverhill,2330,3889
2021/08/20 04:00:00+00,Haverhill,2318,3890
2021/08/24 04:00:00+00,Needham,1245,3891
2021/09/10 04:00:00+00,Framingham/Worcester,5218,3892
2021/09/06 04:00:00+00,Franklin/Foxboro,604,3893
2021/08/12 04:00:00+00,Kingston,1363,3894
2021/08/20 04:00:00+00,Kingston,1238,3895
2021/08/24 04:00:00+00,Fitchburg,3103,3896
2021/09/10 04:00:00+00,Franklin/Foxboro,3519,3897
2021/09/06 04:00:00+00,Middleborough/Lakeville,863,3898
2021/08/12 04:00:00+00,Needham,802,3899
2021/08/20 04:00:00+00,Needham,1289,3900
2021/08/24 04:00:00+00,Greenbush,1134,3901
2021/09/10 04:00:00+00,Middleborough/Lakeville,2826,3902
2021/09/06 04:00:00+00,Lowell,979,3903
2021/08/12 04:00:00+00,Fitchburg,2874,3904
2021/08/20 04:00:00+00,Fitchburg,2338,3905
2021/08/24 04:00:00+00,Fairmount,1207,3906
2021/09/10 04:00:00+00,Lowell,3455,3907
2021/09/06 04:00:00+00,Haverhill,931,3908
2021/08/12 04:00:00+00,Greenbush,811,3909
2021/08/20 04:00:00+00,Greenbush,1157,3910
2021/08/25 04:00:00+00,Providence/Stoughton,7974,3911
2021/09/10 04:00:00+00,Haverhill,2298,3912
2021/09/06 04:00:00+00,Kingston,610,3913
2021/08/12 04:00:00+00,Fairmount,1110,3914
2021/08/20 04:00:00+00,Fairmount,964,3915
2021/08/25 04:00:00+00,Newburyport/Rockport,6132,3916
2021/09/10 04:00:00+00,Kingston,1968,3917
2021/09/06 04:00:00+00,Needham,220,3918
2021/08/13 04:00:00+00,Providence/Stoughton,6720,3919
2021/08/21 04:00:00+00,Providence/Stoughton,2418,3920
2021/08/25 04:00:00+00,Framingham/Worcester,4508,3921
2021/09/10 04:00:00+00,Needham,2183,3922
2021/09/06 04:00:00+00,Fitchburg,933,3923
2021/08/13 04:00:00+00,Newburyport/Rockport,4420,3924
2021/08/21 04:00:00+00,Newburyport/Rockport,3778,3925
2021/08/25 04:00:00+00,Franklin/Foxboro,3246,3926
2021/09/10 04:00:00+00,Fitchburg,3299,3927
2021/09/06 04:00:00+00,Greenbush,236,3928
2021/08/13 04:00:00+00,Framingham/Worcester,3423,3929
2021/08/21 04:00:00+00,Framingham/Worcester,1643,3930
2021/08/25 04:00:00+00,Middleborough/Lakeville,2319,3931
2021/09/10 04:00:00+00,Greenbush,2079,3932
2021/09/06 04:00:00+00,Fairmount,1128,3933
2021/08/13 04:00:00+00,Franklin/Foxboro,2279,3934
2021/08/21 04:00:00+00,Franklin/Foxboro,985,3935
2021/08/25 04:00:00+00,Lowell,3384,3936
2021/09/10 04:00:00+00,Fairmount,1460,3937
2021/09/07 04:00:00+00,Providence/Stoughton,8317,3938
2021/08/13 04:00:00+00,Middleborough/Lakeville,1406,3939
2021/08/21 04:00:00+00,Middleborough/Lakeville,1069,3940
2021/08/25 04:00:00+00,Haverhill,2393,3941
2021/09/11 04:00:00+00,Providence/Stoughton,2764,3942
2021/09/07 04:00:00+00,Newburyport/Rockport,7135,3943
2021/08/13 04:00:00+00,Lowell,2421,3944
2021/08/21 04:00:00+00,Lowell,1239,3945
2021/08/25 04:00:00+00,Kingston,1719,3946
2021/09/11 04:00:00+00,Newburyport/Rockport,6179,3947
2021/09/07 04:00:00+00,Framingham/Worcester,4598,3948
2021/08/13 04:00:00+00,Haverhill,2138,3949
2021/08/21 04:00:00+00,Haverhill,930,3950
2021/08/25 04:00:00+00,Needham,1410,3951
2021/09/11 04:00:00+00,Framingham/Worcester,3543,3952
2021/09/07 04:00:00+00,Franklin/Foxboro,4002,3953
2021/08/13 04:00:00+00,Kingston,1184,3954
2021/08/21 04:00:00+00,Kingston,478,3955
2021/08/25 04:00:00+00,Fitchburg,2656,3956
2021/09/11 04:00:00+00,Franklin/Foxboro,889,3957
2021/09/07 04:00:00+00,Middleborough/Lakeville,2731,3958
2021/08/13 04:00:00+00,Needham,911,3959
2021/08/21 04:00:00+00,Needham,54,3960
2021/08/25 04:00:00+00,Greenbush,1002,3961
2021/09/11 04:00:00+00,Middleborough/Lakeville,897,3962
2021/09/07 04:00:00+00,Lowell,3554,3963
2021/08/13 04:00:00+00,Fitchburg,2265,3964
2021/08/21 04:00:00+00,Fitchburg,702,3965
2021/08/21 04:00:00+00,Greenbush,364,3966
2021/08/21 04:00:00+00,Fairmount,805,3967
2021/08/22 04:00:00+00,Providence/Stoughton,1539,3968
2021/08/22 04:00:00+00,Newburyport/Rockport,1769,3969
2021/08/22 04:00:00+00,Framingham/Worcester,939,3970
2021/08/22 04:00:00+00,Franklin/Foxboro,563,3971
2021/08/22 04:00:00+00,Middleborough/Lakeville,655,3972
2021/08/13 04:00:00+00,Greenbush,827,3973
2021/08/13 04:00:00+00,Fairmount,988,3974
2021/08/14 04:00:00+00,Providence/Stoughton,2720,3975
2021/09/07 04:00:00+00,Haverhill,2268,3976
2021/09/07 04:00:00+00,Kingston,2081,3977
2021/09/07 04:00:00+00,Needham,1495,3978
2021/09/07 04:00:00+00,Fitchburg,3124,3979
2021/09/07 04:00:00+00,Greenbush,1973,3980
2021/09/07 04:00:00+00,Fairmount,1387,3981
2021/09/08 04:00:00+00,Providence/Stoughton,8512,3982
2021/08/25 04:00:00+00,Fairmount,1289,3983
2021/08/26 04:00:00+00,Providence/Stoughton,8288,3984
2021/08/26 04:00:00+00,Newburyport/Rockport,7667,3985
2021/08/26 04:00:00+00,Framingham/Worcester,4343,3986
2021/08/26 04:00:00+00,Franklin/Foxboro,3043,3987
2021/08/26 04:00:00+00,Middleborough/Lakeville,2481,3988
2021/08/26 04:00:00+00,Lowell,3893,3989
2021/08/26 04:00:00+00,Haverhill,3237,3990
2021/09/11 04:00:00+00,Lowell,1628,3991
2021/09/11 04:00:00+00,Haverhill,977,3992
2021/09/11 04:00:00+00,Kingston,338,3993
2021/09/11 04:00:00+00,Needham,268,3994
2021/09/11 04:00:00+00,Fitchburg,1081,3995
2021/09/11 04:00:00+00,Greenbush,260,3996
2021/09/11 04:00:00+00,Fairmount,323,3997
2021/09/12 04:00:00+00,Providence/Stoughton,3938,3998
2021/09/12 04:00:00+00,Newburyport/Rockport,4868,3999
2021/09/12 04:00:00+00,Framingham/Worcester,1820,4000
2021/10/07 04:00:00+00,Franklin/Foxboro,3908,4001
2021/10/07 04:00:00+00,Middleborough/Lakeville,3436,4002
2021/10/07 04:00:00+00,Lowell,5238,4003
2021/10/07 04:00:00+00,Haverhill,2644,4004
2021/10/07 04:00:00+00,Kingston,2752,4005
2021/10/07 04:00:00+00,Needham,2975,4006
2021/10/07 04:00:00+00,Fitchburg,3354,4007
2021/10/07 04:00:00+00,Greenbush,2092,4008
